f1,f2,f3,f4,f5,f6
65265.9153,36.4332797,306596.128,7232056.31,267099.94,56018.5504
73491.2773,377.171132,2813027.88,197892.223,2260.91501,0.0
72214.7062,31.1789521,352542.823,12715537.2,279259.795,61847.0551
73450.5163,941.048707,2853468.96,183750.062,342.813108,0.0
72297.0853,877.748508,2449165.59,333659.304,1034.5837,0.0
68826.9615,52.0002747,359152.028,9181902.91,163964.534,13322.8529
69583.0701,283.575536,1597196.09,1142427.09,6767.06285,0.0
70808.0912,34.5151358,373060.478,10769432.0,237939.951,44055.7727
68497.0922,39.0521765,387481.202,8477017.39,200765.272,28292.6626
73015.9387,952.229936,2717288.71,223684.62,471.445717,0.0
65997.0585,32.6576684,369759.938,6933787.12,247709.391,47893.5771
67563.6754,908.323973,1248646.79,1737419.38,1995.00344,0.0
71408.2657,47.0962692,306333.862,12787390.8,214087.199,34074.6214
65133.6399,30.1982408,506272.928,5047154.18,194347.826,25380.3584
70714.4043,989.327869,2118727.29,512009.277,669.653391,0.0
72002.2598,229.954799,2429779.67,335800.534,4717.75954,0.0
64318.5143,32.8097284,359675.991,6039541.46,251544.527,49413.8232
64607.0016,35.8575109,401318.583,5769683.48,206338.565,30414.358
73469.0615,1013.34343,2845565.69,186614.962,322.291293,0.0
65699.1545,44.918037,337557.605,7133614.3,197350.633,26710.1794
70876.6108,30.0425724,2165587.01,479069.734,44958.4615,0.798338461
65255.0428,31.304177,568165.908,4583153.32,166899.397,14143.0972
73409.0628,474.742787,2825561.29,192153.046,1525.46321,0.0
72627.1343,30.0007368,2309037.99,439018.141,43581.423,0.743256922
64022.6824,30.0,288805.305,6647325.1,342769.727,91893.1804
64507.3695,59.8324696,321019.921,6573843.23,154726.788,9783.51286
64630.3503,32.7463649,359675.991,6216702.06,252392.956,49788.0774
67851.4557,1089.48768,1356910.1,1478022.87,1248.67328,0.0
64907.3041,30.0859088,319835.918,6836242.13,309462.426,75925.6223
64797.6162,1041.2309,376035.984,6136663.61,7547.26626,0.0
64688.7037,1188.74193,465303.71,5201041.08,4815.46128,0.0
70984.3307,45.8754952,346152.477,11471562.4,194561.768,25832.9113
68697.7707,54.8205369,1425950.47,1417707.16,37970.5744,0.518822974
72837.0115,36.8139119,2600159.02,269738.319,30698.6561,0.227946245
63840.2774,34.3114278,285346.896,6575303.13,303069.631,72793.8872
71315.6593,1350.0,2282977.18,406788.969,200.192364,0.0
72854.155,607.257078,2672580.4,238180.659,1161.09457,0.0
72440.9012,163.794503,2583673.17,267578.406,6264.3039,0.0
68445.856,858.842354,1510354.27,1195809.55,1553.08569,0.0
70425.4619,47.574818,1995357.1,617831.889,30786.8238,0.231472952
66460.104,973.335813,985387.68,2479736.46,2336.77011,0.0
71297.0319,682.286655,2215128.77,456972.37,1475.37244,0.0
69154.388,1099.19949,1696270.52,924060.321,870.051837,0.0
64785.6943,310.337359,433063.334,5550838.58,21823.319,0.0
66508.2216,1124.79584,960745.401,2599946.07,2150.27379,0.0
66774.6119,67.0082969,352994.518,7672692.49,128098.947,341.075873
65937.2138,51.3276704,313028.451,7610811.46,186686.261,22244.8699
69928.3719,31.0811228,326495.764,10763618.1,299238.192,71318.0326
68106.0839,30.6928314,894743.01,3382035.37,109852.56,3.3941024
65442.1966,64.7402858,507044.866,5186654.14,90749.0912,2.62996365
72518.6066,33.0957198,457567.797,10894501.7,204963.181,30269.0181
65038.0217,30.0000169,306001.33,7088186.29,324575.206,83203.5045
72098.2105,36.1795813,1900208.59,851381.448,45066.482,0.802659278
67936.3447,38.3611594,367672.317,8329778.94,214525.822,34050.9518
68573.1719,42.4008197,357673.388,8991480.49,200545.946,28210.9945
64498.1045,35.3194474,460483.49,5152977.9,182141.005,20221.8845
66218.7841,30.4132062,486662.406,5775092.78,202097.574,28703.8833
70490.7612,870.120403,2062331.38,553209.152,893.630094,0.0
72819.5967,323.71392,2643500.94,249740.734,2890.28201,0.0
66958.4733,38.7803832,290690.228,8698257.68,266698.445,55948.2403
67246.5499,35.5290367,367672.317,7813738.36,230540.244,40745.4636
66171.4312,40.5948132,476186.252,5855564.67,154992.159,9936.77665
66863.8003,526.003622,1092652.87,2136011.65,4413.68138,0.0
64037.5667,34.1415549,313664.658,6374716.06,277120.21,60322.3752
71645.5494,35.4487639,448331.54,10210176.0,194732.436,25920.3454
65910.0662,57.6561682,289928.661,7903029.6,179564.904,19254.0169
66476.2062,1055.93598,988932.922,2468168.81,2087.18264,0.0
68293.4412,36.1795813,303260.658,9631318.43,275432.934,59776.271
64449.1414,30.0095297,302037.503,6758015.29,328059.843,84843.5631
64422.8706,33.4651968,318126.867,6555460.03,279185.653,61338.2529
65054.8225,38.0717693,370405.119,6346638.96,211216.552,32496.9948
70843.0105,40.8040359,302175.931,12222609.3,248521.883,48521.8396
69351.2923,796.253766,1753185.86,852353.29,1386.95745,0.0
68848.9214,855.332037,1588394.08,1083725.67,1577.77918,0.0
68366.558,914.449054,1491961.43,1225654.14,1428.077,0.0
65166.9528,33.6695137,297332.515,7282446.05,297863.586,70369.8323
73266.6779,162.114471,2688497.19,240707.127,6561.63011,0.0
66045.2304,30.0000145,760021.032,3531854.03,130198.223,973.941618
64525.8056,952.853362,457867.073,5189802.21,6099.60913,0.0
71667.2725,36.6621126,364190.741,11843779.9,230739.963,41078.6933
64936.1295,1030.63297,576644.837,4384459.73,4247.06054,0.0
69825.2359,61.0878631,296591.939,11230596.9,170293.965,15660.6459
67543.3837,475.093099,1192734.4,1911343.6,4840.31143,0.0
71240.7727,32.0604411,351211.327,11644622.4,271696.055,58277.5047
68789.8665,45.5665752,469219.675,7555523.91,143295.648,5880.19932
64723.5644,32.5904412,390345.703,5944799.85,233637.181,41900.9685
66706.4298,506.761109,1002988.08,2460502.47,5296.5534,0.0
66276.1971,876.268871,933881.306,2666380.79,2880.56753,0.0
73352.5258,584.34869,2827284.67,190576.134,1035.56003,0.0
70885.8324,35.056993,331868.899,11653333.2,262869.015,54550.2758
65357.2539,30.0078226,419029.539,5997597.83,236986.596,43338.8259
69679.2374,1059.90492,1831637.07,766551.573,828.074073,0.0
69192.6834,33.61405,337369.436,9865495.02,267515.034,56407.3593
66691.312,30.6006253,614047.813,4834197.36,159422.863,11527.2875
64185.6939,30.0,286010.702,6781446.96,346325.112,93613.4122
66420.8343,30.0016746,716204.773,3946725.77,138796.407,4088.95085
64271.341,30.0016746,371315.537,5892626.45,266391.815,55651.2899
66344.1994,59.4853346,469219.675,6022678.91,107912.074,3.31648297
67982.3999,399.690091,1391793.9,1407968.99,4584.42099,0.0
66808.3823,30.0049303,979272.851,2588509.35,100904.666,3.03618665
68117.5504,41.6718511,297094.849,9577734.41,244407.664,46639.8576
66354.2155,48.9962609,332552.013,7646597.66,184507.12,21347.9822
66434.7565,35.9430518,294452.783,8231927.86,283268.972,63431.3112
70636.5198,250.69513,2089503.12,534842.05,4965.7382,0.0
65106.6299,1121.53889,495706.346,5127950.58,5139.88562,0.0
66840.4682,36.361254,712416.266,4130440.53,115692.174,3.62768696
66470.7966,32.2435621,300186.84,8177483.46,309549.969,76068.7925
71177.2272,355.442875,2205857.64,459274.027,3202.71094,0.0
66985.6011,833.566139,1125582.26,2039972.34,2406.75413,0.0
69151.728,757.397725,1683095.35,945255.596,1662.11569,0.0
73176.4488,39.9500498,306665.276,15056618.9,252751.161,50430.2837
70974.1548,34.316163,457543.788,9441437.22,196200.748,26498.0173
70703.5208,175.61537,2064731.85,561878.183,7675.54383,0.0
65955.7816,48.9962609,386597.787,6707870.66,158289.541,11126.6992
71009.981,31.1674173,336530.051,11693021.0,290917.775,67381.8271
72864.2666,860.575476,2661175.98,243182.084,688.151341,0.0
68206.8218,1028.606,1449592.68,1300028.32,1241.37623,0.0
64446.8952,39.2950896,287749.466,6926689.53,263011.397,54257.437
71385.1517,1084.9652,2265639.46,421957.612,600.571799,0.0
64046.4413,1228.54213,285346.896,6702193.72,7959.11246,0.0
64357.5252,1066.39252,422604.491,5432775.47,5840.0004,0.0
71537.9394,39.9462224,535257.869,8689863.51,146183.014,7050.47449
71890.3145,670.071721,2432588.92,330712.828,1077.08981,0.0
66672.8237,30.5309866,366521.576,7423818.32,267992.7,56460.3999
66729.4456,39.9594848,366521.576,7462893.05,205334.515,30118.8441
67565.5419,46.9769704,366521.576,8064411.25,175960.777,17815.6102
70491.229,524.460435,1961117.34,659769.582,2566.74171,0.0
65898.3158,36.4252838,410540.466,6399972.81,199998.868,27819.4769
70665.7852,678.863209,2073680.49,551265.17,1502.34321,0.0
64990.3718,52.9002122,464990.978,5351472.31,120721.347,3.82885387
70454.5376,46.4487381,335862.788,11119007.2,197349.911,26977.5716
66936.9835,39.5489075,702338.949,4241286.97,108106.517,3.32426067
71573.9332,452.798697,2351047.79,370109.194,2033.4619,0.0
66511.0236,30.54488,310936.599,8055939.13,315425.578,78893.9372
64582.6175,1249.85241,483322.939,4991167.96,4161.11947,0.0
64956.7067,30.0,296467.837,7152619.45,334942.876,88185.7295
65382.2264,34.8555406,287760.017,7554033.28,297591.414,70254.4687
73217.7542,856.333093,2791120.11,200433.489,480.243222,0.0
70524.5903,984.941041,1970777.52,650782.261,1203.78949,0.0
67415.8351,1317.60349,1235446.01,1753586.8,1085.75605,0.0
66457.6937,31.1790863,402644.403,6833894.9,238708.646,44128.1766
65491.3809,30.754621,363672.401,6686664.4,266773.087,55881.7926
70454.2033,696.262755,2021111.44,592332.947,1485.93618,0.0
69113.8148,31.3857532,381664.983,9067144.93,253250.344,50395.9939
71685.6452,61.2475042,347435.832,12214937.2,147833.322,7688.3603
67628.4228,35.5083377,1286974.37,1635117.0,64376.3841,1.57505536
71096.255,1203.16349,2199661.18,460780.397,465.844968,0.0
68748.4705,37.149481,338256.508,9452839.89,241411.088,45406.752
65801.5575,59.5819748,333303.13,7255174.3,151089.996,8545.01263
73236.5781,916.489528,2791957.35,200491.312,416.349659,0.0
69524.0827,33.6471173,310342.571,10663161.7,290579.306,67133.3865
65224.3004,1026.05649,520806.708,4962657.72,5383.39298,0.0
71485.1113,577.637874,2229592.46,453453.996,1971.80383,0.0
69568.8028,793.151864,1770666.93,843660.748,1550.08016,0.0
71974.0029,65.3477643,2303351.52,417331.521,19671.4907,0.0
70030.3062,589.70346,1897112.74,706641.887,2077.45824,0.0
65441.512,71.9504924,297609.253,7466606.93,139955.24,4536.32616
72442.321,1112.43223,2546384.15,285552.728,448.182423,0.0
67700.8767,31.1790863,296735.148,9220558.36,325177.352,83659.5902
71494.6508,38.5967486,328240.816,12408117.0,242706.473,46107.891
65491.3809,38.1782105,363672.401,6686664.4,215056.855,34137.6159
69588.9268,46.6577068,366990.592,9720529.26,179258.842,19315.9394
72772.0569,445.803183,2656283.36,243173.332,1815.81588,0.0
65707.0596,36.4783261,293420.106,7708700.54,279282.114,61469.6343
73398.5236,661.157524,2839576.55,187340.659,819.494338,0.0
66777.868,34.4594146,303800.011,8360910.2,286706.536,65103.2062
64806.5311,30.0,422758.846,5662188.88,234307.725,42180.745
66896.2895,30.765825,307351.218,8401141.03,317264.865,79802.9301
68078.6506,757.144074,1396720.61,1408463.76,2139.86248,0.0
73450.5107,1350.0,2853468.96,183749.967,7.22222222,0.0
64810.8627,50.1677046,286061.929,7185485.27,207638.055,30996.4387
69378.6111,44.9311087,308354.294,10556769.8,220250.852,36551.6113
67821.3247,896.789677,1334626.81,1532168.99,1783.46038,0.0
64047.0223,39.862728,287230.105,6680628.03,259273.801,52663.5875
65171.5932,277.95001,373580.117,6380376.86,29041.188,0.161647518
65264.2182,1073.49975,625479.143,4151682.35,3840.09957,0.0
67770.8597,1028.97901,1273442.35,1696327.75,1774.68606,0.0
65853.2248,30.0613797,358178.993,6981204.67,277522.027,60617.4012
72727.9587,1328.18957,2660382.93,240459.762,76.8699301,0.0
70612.5523,629.139141,2090297.05,532918.19,1517.74292,0.0
71423.3068,59.7793285,364647.819,11569687.8,144128.19,6340.99324
65375.319,564.69469,592710.314,4440786.72,8567.88339,0.0
71169.2888,855.256349,2138535.52,515971.064,1317.29787,0.0
68535.9312,44.4944034,305706.93,9808464.87,223272.623,37775.3027
66584.5647,414.600348,1017797.97,2370967.29,6288.38528,0.0
65419.6939,36.0846878,609815.659,4328333.65,134842.146,2637.37089
66818.5835,30.0290845,811323.025,3470360.71,122502.531,3.90010125
66675.6714,57.5030642,325364.913,7977057.62,161337.639,12271.5619
69890.2007,469.463385,1847611.78,760263.707,2900.1806,0.0
64535.5352,37.8978237,439581.439,5362414.95,177936.28,18460.5022
73685.0212,775.007154,2838548.29,192728.038,923.027234,0.0
70745.1629,429.965297,2066968.74,561860.564,2857.27607,0.0
70811.8973,31.8164138,315544.545,11907180.5,303471.4,73410.5516
65840.3963,39.8515027,351305.42,7056802.49,213743.61,33607.6824
70051.0099,797.954616,1925272.97,674144.906,1256.82654,0.0
70462.974,66.0682505,1990951.57,624755.179,22127.6619,0.0
72485.4016,34.2744584,2473895.23,325235.865,34844.6419,0.393785676
68890.8284,49.5979652,328513.028,9742202.99,187460.944,22733.3761
68392.4197,512.893782,1465822.75,1285764.4,3347.50407,0.0
66916.2146,58.2881755,959606.629,2705532.3,53057.6548,1.12230619
65552.6189,58.2987393,300386.629,7507550.14,171017.539,15690.8015
65074.1061,32.8105705,323385.026,6900042.73,280857.053,62180.9004
70362.1692,34.8644501,358032.884,10607024.8,244774.163,46907.3213
67520.8103,30.5979107,343276.547,8362517.62,286454.189,65018.6226
69915.4437,1291.24234,1887251.45,711256.565,548.973757,0.0
72777.4736,478.138962,2653344.24,244542.89,1667.50855,0.0
64448.2324,37.3354749,333646.014,6395832.21,238533.106,43955.9181
73021.2629,910.017969,2738270.28,215772.168,430.904378,0.0
65303.0174,40.019719,468166.69,5478506.57,158907.796,11297.3071
67762.1661,37.2490936,407773.548,7643935.19,199086.994,27541.4424
70503.9102,1291.24234,2030897.0,585022.698,521.534013,0.0
64267.9835,33.0031992,332493.495,6302462.29,270613.454,57434.2634
64573.0795,30.317498,396936.002,5795593.09,246792.124,47422.14
65765.7233,33.6093143,713879.05,3729205.83,123591.012,3.95089249
67427.2223,707.980729,1213987.64,1822221.46,2825.46463,0.0
68329.4688,57.1649446,378320.281,8480399.64,141574.463,5255.98153
70619.1331,34.8644501,426700.805,9639403.72,206423.408,30782.6819
68213.6287,486.402963,1397133.63,1425175.89,3858.63152,0.0
68406.2482,31.0119424,422362.199,7910916.94,231032.348,41006.0604
68872.5972,1164.11577,1629212.68,1011643.27,807.406192,0.0
66170.7548,31.7142538,372254.631,7015832.83,253527.591,50349.0891
65823.5806,171.983414,372254.631,6793604.4,47617.342,0.904693681
70875.4153,1066.79688,2165331.35,479229.776,522.785919,0.0
73160.9315,238.341469,2581110.62,287329.057,4914.38116,0.0
70782.6187,33.2669522,458088.89,9266462.78,201719.712,28807.5926
66651.5107,42.4214345,590110.601,5021232.59,119998.569,3.79994277
72375.5896,1070.85718,2565294.33,274605.715,321.887146,0.0
66773.1004,46.1484422,783893.601,3624689.0,82700.2024,2.3080081
72007.5603,30.0017307,388765.244,11711752.6,263277.727,54773.2114
64069.1464,32.7625146,285359.544,6716169.35,317684.567,79835.2536
67911.6567,852.283697,1373110.24,1444984.65,1777.87037,0.0
66895.009,991.635404,1101629.57,2109001.25,1958.20314,0.0
67221.4176,33.715391,392565.904,7465100.39,227436.03,39433.6416
66242.8539,44.3937184,291685.371,8125794.44,231713.869,41198.4761
64780.7683,30.1203223,332395.111,6610463.29,297241.237,70038.6449
72086.8762,858.849006,2488133.83,305768.083,631.10466,0.0
73586.7233,36.137506,342670.323,14690593.8,250482.419,49491.8776
66471.6336,30.0149235,321833.381,7875820.31,310070.939,76314.3385
69952.3214,1189.77481,1915527.38,679428.847,553.795168,0.0
64257.2226,30.0022395,348057.935,6127953.15,284314.034,63786.9672
67757.8354,33.7138321,294670.045,9302746.71,303162.372,73078.2138
67047.2263,31.9292097,392933.237,7340814.53,239584.308,44531.5358
69756.2964,33.7378111,356247.609,10058823.1,253273.421,50447.1631
71029.7957,832.46463,2201480.2,456502.791,880.287634,0.0
71814.9476,939.516883,2416307.84,337846.531,545.768149,0.0
64667.4885,35.5196171,323697.325,6641150.35,258752.799,52471.7409
70791.1467,313.067498,2109391.82,524109.908,3884.22487,0.0
66323.0436,32.6303253,332560.909,7624412.39,276032.203,59935.9833
65422.2378,34.8198782,593801.337,4451687.31,143603.149,5785.27217
71245.3008,777.245224,2255206.23,424152.246,970.909413,0.0
67368.5921,1058.42444,1172386.42,1948395.29,1873.89093,0.0
66538.6531,30.0149235,301948.163,8203911.07,330515.025,86153.1153
64124.4003,547.3645,311868.149,6446363.12,16874.9798,0.0
69075.3486,716.564128,1629811.68,1029765.98,2018.00817,0.0
65463.1372,1183.84134,715892.294,3613361.17,2758.54538,0.0
68542.9398,1038.53422,1515326.87,1196226.64,1240.83216,0.0
71725.6155,42.1206445,356608.123,12066170.2,206091.186,30719.9485
65900.4218,30.1626191,401525.326,6502425.28,246736.871,47472.564
69863.9514,801.719757,1883710.72,712243.604,1253.79157,0.0
66984.017,38.906521,474625.452,6330922.88,163144.451,12906.6762
71653.5922,938.149676,2373189.19,358761.492,571.520621,0.0
70911.3981,192.672941,2174013.36,473622.078,6340.80716,0.0
65253.6616,34.8302356,307652.246,7210582.14,278381.625,61005.3724
72454.2469,200.541876,2585140.19,267226.7,4982.07941,0.0
65283.8548,36.9559334,332170.265,6928809.18,243030.342,45894.0762
68157.4469,1157.8399,1412312.43,1380817.19,1169.72573,0.0
73106.2976,501.065865,2753608.57,211752.581,1425.10955,0.0
65677.5548,36.9559334,437377.897,5984240.27,184740.256,21385.9112
69221.8998,63.655948,285347.557,10829452.4,169229.92,15248.6773
71161.9345,867.104195,2241208.52,431263.43,768.702305,0.0
66824.6846,39.9930563,392933.237,7190905.82,191518.99,24309.881
71613.174,86.1543166,2307962.93,400375.699,14431.3644,0.0
68902.343,1001.37056,1558195.14,1147864.75,1487.19293,0.0
64257.1831,1098.27534,395548.851,5641914.89,6087.8151,0.0
67445.2871,35.4901107,346666.839,8255324.91,244924.2,46808.8137
72194.4559,1350.0,2517801.17,293295.385,110.237978,0.0
66068.075,700.790228,285346.896,8083847.83,16687.689,0.0
64376.1904,30.0002732,428557.79,5386102.34,230609.032,40600.2103
66715.3326,1054.97262,1025141.93,2369416.18,2108.92755,0.0
71679.0372,41.4714444,419004.532,10778121.2,178913.831,19277.4387
71021.1633,599.060124,2168802.59,482824.434,1678.14265,0.0
70346.1375,803.169866,2014612.53,593096.87,1113.61415,0.0
67235.868,38.3992067,289909.412,8936997.02,270359.872,57503.4521
72362.3494,986.928112,2553965.53,279728.849,452.906373,0.0
72620.7159,1085.8642,2585147.27,271379.716,496.303479,0.0
65874.9073,1035.2782,788946.26,3305878.18,3050.64072,0.0
66526.4032,35.4443956,285346.896,8434759.98,296464.381,69783.7667
70742.2958,555.461068,2082950.01,546306.778,2008.67702,0.0
67105.2557,30.5485209,666951.318,4581570.85,147363.646,7210.47968
68076.7585,1012.56532,1411358.64,1372802.36,1342.93468,0.0
64141.3465,30.4523737,311773.698,6457560.39,312789.175,77479.7779
66220.7077,40.7009563,346013.88,7377680.73,212953.39,33297.9268
70705.3489,211.094291,2100251.32,528293.044,6029.65164,0.0
67508.0498,31.4480293,369776.085,7976243.8,258921.328,52692.5967
73257.2752,1186.63398,2801780.64,197472.12,129.961173,0.0
68000.8559,46.8345162,323287.424,9052555.91,200351.982,28104.5014
69958.3898,38.2914813,1864311.57,743173.85,41147.7069,0.645908277
70531.5405,503.40745,2057875.2,559627.075,2173.87166,0.0
71536.5916,1108.73789,2309569.43,396433.309,537.120378,0.0
